Fitness,Distance,Time
0.2585269276447954,85.8528137423857,0.9547009468078613
0.2626746939799904,113.72976536833562,1.940474033355713
0.26501391537704555,130.24395537122808,3.103368043899536
0.2652893582716225,139.52075656738234,4.44816255569458
0.266939255275969,168.35590817177624,5.979253530502319
0.27119830385849875,166.08179790637126,7.683552026748657
0.27436055445352564,173.75416058665562,9.602869987487793
0.5021484276851924,180.79988876526036,11.696404457092285
0.5022671998330254,200.71980372511885,13.956593751907349
0.5025973323242128,196.8979326077741,16.446441888809204
0.5026138261021749,193.09372712298546,19.342798233032227
0.5026299815765872,189.403821617291,22.202273845672607
0.5026299815765872,189.403821617291,25.28267002105713
0.5026299815765872,189.403821617291,28.53962540626526
0.5026611697620291,182.3945974939717,32.0168993473053
0.5026611697620291,182.3945974939717,35.730010747909546
0.5026611697620291,182.3945974939717,39.651007413864136
0.5026611697620291,182.3945974939717,43.765737533569336
0.502668798753829,194.21490625725542,48.08872318267822
0.502668798753829,194.21490625725542,52.61391592025757
0.502668798753829,194.21490625725542,57.386300802230835
0.502668798753829,194.21490625725542,62.35053777694702
0.502668798753829,194.21490625725542,67.53785371780396
0.502668798753829,194.21490625725542,73.03501558303833
0.502668798753829,194.21490625725542,78.69494295120239
0.502668798753829,194.21490625725542,84.59556341171265
0.502668798753829,194.21490625725542,90.74934482574463
0.502668798753829,194.21490625725542,97.45296859741211
0.5027014070195459,187.3866948041088,104.14944052696228
0.5027014070195459,187.3866948041088,111.62646436691284
0.5027014070195459,187.3866948041088,118.74771738052368
0.5027014070195459,187.3866948041088,126.19305491447449
0.5027014070195459,187.3866948041088,133.8163607120514
0.5027014070195459,187.3866948041088,141.69547176361084
0.5027014070195459,187.3866948041088,149.80727696418762
0.5027014070195459,187.3866948041088,158.47470450401306
0.5027014070195459,187.3866948041088,167.11615872383118
0.5027014070195459,187.3866948041088,176.16574954986572
0.5027014070195459,187.3866948041088,185.52026438713074
0.5027014070195459,187.3866948041088,194.98346996307373
0.5027014070195459,187.3866948041088,204.85214829444885
0.5027014070195459,187.3866948041088,214.96477556228638
0.5027014070195459,187.3866948041088,225.29225754737854
0.5027014070195459,187.3866948041088,235.87315845489502
0.5027014070195459,187.3866948041088,246.79931473731995
0.5027014070195459,187.3866948041088,258.0419166088104
0.5027014070195459,187.3866948041088,269.5409197807312
0.5027014070195459,187.3866948041088,281.40523290634155
0.5027086710306201,199.09088823063013,293.4275748729706
0.5027086710306201,199.09088823063013,305.937269449234
0.5027086710306201,199.09088823063013,318.73263716697693
0.5027086710306201,199.09088823063013,331.65169739723206
0.5027086710306201,199.09088823063013,344.88175892829895
0.5027086710306201,199.09088823063013,358.5472855567932
0.5027086710306201,199.09088823063013,372.4304869174957
0.5027086710306201,199.09088823063013,386.5549473762512
0.5027086710306201,199.09088823063013,400.9442310333252
0.5027086710306201,199.09088823063013,415.2261245250702
0.5027086710306201,199.09088823063013,429.4349663257599
0.5027086710306201,199.09088823063013,443.7551574707031
0.5027086710306201,199.09088823063013,458.0049810409546
0.5027086710306201,199.09088823063013,472.34264755249023
0.5027086710306201,199.09088823063013,486.5950560569763
0.5027086710306201,199.09088823063013,500.79091572761536
0.5027086710306201,199.09088823063013,515.0785355567932
0.5027086710306201,199.09088823063013,529.4955806732178
0.5027086710306201,199.09088823063013,543.9082179069519
0.5027086710306201,199.09088823063013,558.2784550189972
0.5027086710306201,199.09088823063013,572.5821897983551
0.5027427830713844,192.43667360252581,587.0350909233093
0.5027427830713844,192.43667360252581,601.4489562511444
0.5027427830713844,192.43667360252581,615.7703137397766
0.5027427830713844,192.43667360252581,630.3394641876221
0.5027427830713844,192.43667360252581,644.7745430469513
0.50274963650202,204.02709178826356,659.2113509178162
0.5027427830713844,192.43667360252581,673.3683903217316
0.5027427830713844,192.43667360252581,687.6549654006958
0.5027427830713844,192.43667360252581,701.8931925296783
0.5027427830713844,192.43667360252581,716.4035134315491
0.5027853419489255,197.5400722499104,730.7351591587067
0.5027427830713844,192.43667360252581,744.9839370250702
0.5027853419489255,197.5400722499104,759.7903215885162
0.5027853419489255,197.5400722499104,774.3403670787811
0.5027853419489255,197.5400722499104,788.8273620605469
0.5027853419489255,197.5400722499104,804.1431014537811
0.5027853419489255,197.5400722499104,819.1453902721405
0.5027853419489255,197.5400722499104,833.8476548194885
0.5027853419489255,197.5400722499104,848.4560513496399
0.5027853419489255,197.5400722499104,862.8373262882233
0.5027853419489255,197.5400722499104,877.210569858551
0.5027875548646838,156.76905982896602,891.446368932724
0.5027853419489255,197.5400722499104,905.8244354724884
