Fitness,Distance,Time
0.25881480205449375,79.0,1.2614874839782715
0.2614454070956907,105.78549517943789,2.2427515983581543
0.2633285311358436,122.49074038789952,3.402327299118042
0.26501391537704555,130.24395537122808,4.751675367355347
0.2658406059258969,135.8332303254654,6.2944862842559814
0.2688133943514605,164.21764610482532,8.006648063659668
0.5021599079950436,175.41330224498358,9.908989191055298
0.5021346093852012,172.81385275931623,12.02764630317688
0.5024282243407034,187.86893802876924,14.33662223815918
0.5025253897608855,187.86893802876924,16.830673217773438
0.5025553671985561,179.99720668211557,19.535776138305664
0.5025553671985561,179.99720668211557,22.423063278198242
0.5026299815765872,189.403821617291,25.516199588775635
0.5026299815765872,189.403821617291,28.806532621383667
0.5025468779140104,167.81726529349413,32.31124782562256
0.5026220291275103,177.4652940382329,36.02477550506592
0.5026611697620291,182.3945974939717,39.96961283683777
0.5026611697620291,182.3945974939717,44.10203242301941
0.5026611697620291,182.3945974939717,48.46561074256897
0.5026611697620291,182.3945974939717,53.07512712478638
0.5026611697620291,182.3945974939717,57.892059087753296
0.5026611697620291,182.3945974939717,62.94945478439331
0.5026611697620291,182.3945974939717,68.23022937774658
0.5026611697620291,182.3945974939717,73.73022294044495
0.5026611697620291,182.3945974939717,79.51945996284485
0.5026611697620291,182.3945974939717,85.54896688461304
0.5027014070195459,187.3866948041088,91.78021574020386
0.5027014070195459,187.3866948041088,98.24895858764648
0.5027014070195459,187.3866948041088,104.9633891582489
0.5027014070195459,187.3866948041088,111.9235486984253
0.5027014070195459,187.3866948041088,119.17053604125977
0.5027014070195459,187.3866948041088,126.62489867210388
0.5027014070195459,187.3866948041088,134.42386531829834
0.5027014070195459,187.3866948041088,142.4696764945984
0.5026611697620291,182.3945974939717,150.7409520149231
0.5027014070195459,187.3866948041088,159.25812983512878
0.5027014070195459,187.3866948041088,168.08400344848633
0.5027014070195459,187.3866948041088,177.18337035179138
0.5026611697620291,182.3945974939717,186.5004584789276
0.5026611697620291,182.3945974939717,196.10834860801697
0.5026457718667929,185.83506160899236,205.95395016670227
0.5026611697620291,182.3945974939717,216.32452154159546
0.5026611697620291,182.3945974939717,226.75822234153748
0.5026611697620291,182.3945974939717,237.55929040908813
0.5026611697620291,182.3945974939717,248.61971426010132
0.5027014070195459,187.3866948041088,260.00263476371765
0.5027014070195459,187.3866948041088,271.6154623031616
0.5027014070195459,187.3866948041088,283.5128014087677
0.5027014070195459,187.3866948041088,295.7722325325012
0.5027014070195459,187.3866948041088,308.23445749282837
0.5027014070195459,187.3866948041088,321.04952573776245
0.5027014070195459,187.3866948041088,334.10086131095886
0.5027014070195459,187.3866948041088,347.55753445625305
0.5027014070195459,187.3866948041088,361.3640031814575
0.5027014070195459,187.3866948041088,375.4702379703522
0.5027014070195459,187.3866948041088,389.9123637676239
0.5027014070195459,187.3866948041088,404.4452633857727
0.5027014070195459,187.3866948041088,419.1191737651825
0.5027014070195459,187.3866948041088,433.74509835243225
0.5027014070195459,187.3866948041088,448.39750623703003
0.5027014070195459,187.3866948041088,462.93318271636963
0.5027014070195459,187.3866948041088,477.5705668926239
0.5027014070195459,187.3866948041088,492.1938488483429
0.5027014070195459,187.3866948041088,506.7703809738159
0.502722526498995,141.07141035914503,521.3774344921112
0.5027775736151586,158.49285698088025,536.0411450862885
0.5027775736151586,158.49285698088025,550.7894833087921
0.5027875548646838,156.76905982896602,565.6913931369781
0.5027775736151586,158.49285698088025,580.4036753177643
0.5027875548646838,156.76905982896602,595.1891920566559
0.5027014070195459,187.3866948041088,609.907833814621
0.5027014070195459,187.3866948041088,624.6795878410339
0.5027775736151586,158.49285698088025,639.4705457687378
0.5027014070195459,187.3866948041088,654.2752394676208
0.5027014070195459,187.3866948041088,669.1392419338226
0.5027014070195459,187.3866948041088,684.0291168689728
0.5027437767469393,164.87800340497196,698.8946588039398
0.5027014070195459,187.3866948041088,713.7097771167755
0.502731310327079,167.38509548634457,728.567587852478
0.502731310327079,167.38509548634457,743.4886467456818
0.502731310327079,167.38509548634457,758.4288103580475
0.5027437767469393,164.87800340497196,773.3479247093201
0.5027669338822851,160.42396306703708,788.4192051887512
0.5027875548646838,156.76905982896602,803.8074100017548
0.5027875548646838,156.76905982896602,818.9727184772491
0.502796854443126,155.2595215861893,834.117228269577
0.5028054503361059,153.97058540778355,849.2293727397919
0.5028054503361059,153.97058540778355,864.1944715976715
0.5028133218389208,152.90786681406595,879.3015742301941
0.5028054503361059,153.97058540778355,894.5863239765167
